"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N",
"1400000US17031491300","Census Tract 4913, Cook County, Illinois","1548","1514","17","1467","3","0","0","27","34","24","5","0","0","0","4","7","0","0","5","0","0","3","0","0","0","10","4","0","0","0","0","0","0","1","3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031491400","Census Tract 4914, Cook County, Illinois","2017","1940","16","1896","0","5","1","22","77","61","20","0","0","0","14","20","3","0","4","0","0","0","0","0","0","16","14","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031500100","Census Tract 5001, Cook County, Illinois","2846","2779","15","2754","1","0","0","9","67","58","15","2","2","0","6","15","0","0","17","0","0","0","1","0","0","7","3","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US17031500200","Census Tract 5002, Cook County, Illinois","1227","1198","11","1168","1","4","0","14","29","26","12","1","0","0","3","0","0","0","10","0","0","0","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031500300","Census Tract 5003, Cook County, Illinois","1302","1179","445","585","8","1","0","140","123","113","8","0","2","0","83","9","0","0","5","3","0","3","0","0","0","8","3","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031510100","Census Tract 5101, Cook County, Illinois","2389","1826","532","165","73","11","3","1042","563","546","9","2","2","0","502","4","2","0","12","0","0","1","4","4","4","15","0","0","0","0","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031510200","Census Tract 5102, Cook County, Illinois","2308","2087","153","1727","19","0","0","188","221","203","15","7","3","0","155","2","3","0","10","1","0","5","0","1","1","17","4","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031510300","Census Tract 5103, Cook County, Illinois","3849","3735","22","3677","9","0","0","27","114","99","47","0","0","0","13","26","0","1","7","0","0","2","0","3","0","13","10","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031520100","Census Tract 5201, Cook County, Illinois","1264","934","279","88","34","1","2","530","330","303","1","13","2","0","262","4","0","0","4","0","0","14","0","0","3","27","0","1","0","7","0","0","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031520200","Census Tract 5202, Cook County, Illinois","2431","1859","498","307","71","8","10","965","572","550","2","12","1","0","504","3","5","0","6","2","0","15","0","0","0","22","0","0","0","3","0","0","16","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031520300","Census Tract 5203, Cook County, Illinois","4225","3066","1084","107","162","15","0","1698","1159","1117","14","23","4","0","1031","1","1","2","7","0","1","26","2","2","3","41","2","0","0","4","0","0","31","0","1","0","0","0","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031520400","Census Tract 5204, Cook County, Illinois","3003","2276","755","88","104","10","0","1319","727","715","4","18","0","0","659","0","0","0","7","0","0","25","0","2","0","12","2","1","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031520500","Census Tract 5205, Cook County, Illinois","3374","2434","1235","83","89","17","0","1010","940","898","8","25","1","0","806","3","0","0","13","0","0","29","0","2","11","40","0","0","0","0","0","0","38","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031520600","Census Tract 5206, Cook County, Illinois","1897","1453","618","51","89","5","0","690","444","431","0","8","2","0","395","5","0","0","7","0","0","13","0","0","1","11","0","0","1","0","0","0","7","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US17031530100","Census Tract 5301, Cook County, Illinois","1674","1486","137","833","22","4","0","490","188","178","7","1","3","0","138","0","0","0","21","0","0","4","0","0","4","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031530200","Census Tract 5302, Cook County, Illinois","3032","2971","33","2848","4","0","1","85","61","54","16","1","2","0","10","12","0","1","12","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031530300","Census Tract 5303, Cook County, Illinois","3117","3032","13","2980","0","0","0","39","85","71","29","2","3","0","7","18","2","0","10","0","0","0","0","0","0","14","10","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031530400","Census Tract 5304, Cook County, Illinois","1585","1528","21","1464","2","3","0","38","57","54","6","0","0","0","14","19","0","0","12","0","0","1","0","0","2","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031530501","Census Tract 5305.01, Cook County, Illinois","3456","3390","42","3277","11","6","0","54","66","65","20","0","1","0","2","16","2","0","23","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031530502","Census Tract 5305.02, Cook County, Illinois","1229","1218","1","1202","5","0","1","9","11","10","1","1","0","0","0","0","0","1","3","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031530503","Census Tract 5305.03, Cook County, Illinois","3827","3773","28","3704","5","7","0","29","54","47","15","0","2","2","8","13","0","0","4","0","0","0","0","1","2","6","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17031530600","Census Tract 5306, Cook County, Illinois","2040","1999","8","1969","0","0","1","21","41","36","16","3","1","1","1","7","0","1","3","1","0","0","1","1","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031540101","Census Tract 5401.01, Cook County, Illinois","2538","2465","37","2368","10","6","2","42","73","61","13","2","1","0","15","17","0","1","12","0","0","0","0","0","0","9","4","1","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031540102","Census Tract 5401.02, Cook County, Illinois","1823","1786","7","1769","2","0","0","8","37","34","18","0","5","0","0","1","2","0","8","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031550100","Census Tract 5501, Cook County, Illinois","5379","4394","2441","491","110","40","2","1310","985","955","16","41","18","0","817","0","5","0","17","0","0","37","0","4","0","29","2","0","0","0","1","0","25","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031550200","Census Tract 5502, Cook County, Illinois","2241","1828","1049","137","37","11","0","594","413","399","5","13","8","0","366","0","1","0","2","0","0","4","0","0","0","14","4","1","0","4","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031560100","Census Tract 5601, Cook County, Illinois","1180","999","267","197","33","67","0","435","181","167","0","1","0","0","146","0","0","0","0","0","0","19","0","1","0","8","1","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","6","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031560200","Census Tract 5602, Cook County, Illinois","1293","1211","82","845","17","0","1","266","82","72","0","2","0","0","57","0","0","0","1","2","0","9","1","0","0","10","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031560300","Census Tract 5603, Cook County, Illinois","2482","1955","857","143","91","53","0","811","527","478","1","14","1","0","439","0","4","0","2","0","0","15","0","2","0","44","0","1","2","3","0","0","33","0","2","0","0","0","0","0","0","3","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031560400","Census Tract 5604, Cook County, Illinois","1258","960","368","11","45","69","0","467","298","294","0","6","5","0","268","4","0","0","3","0","0","8","0","0","0","3","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031560700","Census Tract 5607, Cook County, Illinois","2777","2287","1178","42","71","39","1","956","490","461","7","22","7","0","392","0","1","0","2","0","0","29","0","0","1","28","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17031560800","Census Tract 5608, Cook County, Illinois","4390","3607","2485","43","77","52","0","950","783","735","9","27","7","1","668","0","0","0","9","0","0","11","2","0","1","45","0","0","0","0","3","0","37","4","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031560900","Census Tract 5609, Cook County, Illinois","4019","3369","2742","37","43","37","6","504","650","632","0","29","15","3","562","0","0","0","6","0","0","10","0","6","1","18","0","0","0","0","3","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031561000","Census Tract 5610, Cook County, Illinois","4195","3665","2915","51","65","36","6","592","530","503","2","24","9","1","453","0","1","0","0","2","1","10","0","0","0","27","0","0","0","1","0","0","23","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031561100","Census Tract 5611, Cook County, Illinois","4302","3587","2504","36","76","23","2","946","715","677","7","16","0","2","618","4","0","0","10","2","0","16","1","1","0","37","0","0","0","0","0","0","33","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031570100","Census Tract 5701, Cook County, Illinois","1010","801","244","11","52","68","0","426","209","208","4","3","1","0","182","4","1","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17031570200","Census Tract 5702, Cook County, Illinois","1561","1279","410","11","57","125","2","674","282","267","0","0","0","0","241","0","0","0","2","0","0","24","0","0","0","15","0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031570300","Census Tract 5703, Cook County, Illinois","4558","3639","1178","34","205","117","2","2103","919","896","5","18","9","1","785","0","0","0","6","0","0","65","7","0","0","21","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US17031570400","Census Tract 5704, Cook County, Illinois","1296","1036","304","26","51","79","0","576","260","247","0","17","2","0","219","0","1","0","0","0","0","8","0","0","0","13","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031570500","Census Tract 5705, Cook County, Illinois","1909","1508","543","9","78","84","0","794","401","385","0","16","2","0","352","0","0","0","1","0","0","12","0","0","2","14","4","0","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031580100","Census Tract 5801, Cook County, Illinois","2467","2015","373","48","65","724","0","805","452","428","9","7","0","0","391","2","0","0","3","2","0","11","1","2","0","24","0","0","0","6","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031580200","Census Tract 5802, Cook County, Illinois","2516","1996","484","48","62","352","1","1049","520","501","0","3","0","0","441","0","0","0","10","0","0","35","2","3","7","19","1","0","0","2","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031580300","Census Tract 5803, Cook County, Illinois","1936","1662","268","39","59","281","0","1015","274","248","3","2","2","0","222","0","1","0","12","0","0","6","0","0","0","24","0","0","0","2","0","0","21","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17031580400","Census Tract 5804, Cook County, Illinois","3366","2738","730","65","84","568","0","1291","628","597","2","6","7","0","555","2","0","1","2","0","0","20","0","0","2","31","3","0","0","2","0","1","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031580501","Census Tract 5805.01, Cook County, Illinois","3781","2970","681","76","160","414","0","1639","811","766","10","0","3","0","717","0","1","0","4","0","1","25","2","1","2","44","2","0","0","5","1","0","30","0","5","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
